GEO_ID,Geography,TRACT,TOTPOP,5+POP,TOTHH,TOTHU,OCCHU,POVERTY,UNEMPLOYED,PERCAP,noHSDIPL,65+,17-_abs,DISABLE,SINGLPAR_abs,ENGLTW_abs,10+UNITS_abs,MOBILEHOMES,HOUSCROWD_abs,noVEHICLE,GROUPQRTRS_abs,MINORITY_abs,17-,SINGLPAR,MINORITY,ENGLTW,10+UNITS,HOUSCROWD,GROUPQRTRS,r_POVERTY,r_UNEMPLOYED,r_PERCAP,r_noHSDIPL,r_65+,r_17-,r_DISABLE,r_SINGLPAR,r_MINORITY,r_ENGLTW,r_10+UNITS,r_MOBILEHOMES,r_HOUSCROWD,r_noVEHICLE,r_GROUPQRTRS,sc_SE,sc_HH,sc_ML,sc_HT,r_SE,r_HH,r_ML,r_HT,CDC_score,CDC_percrank
1400000US36081065900,"Census Tract 659, Queens County, New York",65900,1699.0,1646.0,689.0,744.0,689.0,1.3,8.9,38503.0,6.5,14.1,238.0,6.2,5.0,16.0,113.0,0.0,0.0,14.4,0.0,245.0,14.0082401413,0.725689404935,14.4202472042,0.97205346294,15.188172043,0.0,0.0,0.0422177009156,0.528357070193,0.265513733469,0.21986266531,0.634028484232,0.117497456765,0.167980671414,0.044506612411,0.142929806714,0.133774160732,0.513733468973,0.424084435402,0.0775686673449,0.395473041709,0.161622583927,1.05595116989,0.964013224822,0.276703967447,1.57248219736,0.216937945066,0.0495930824008,0.104526958291,0.146236012208,3.86915055951,0.0333163784334
1400000US36081066000,"Census Tract 660, Queens County, New York",66000,3684.0,3428.0,1023.0,1035.0,1023.0,4.9,9.7,28899.0,12.1,7.8,924.0,5.0,133.0,167.0,0.0,1.5,79.0,14.4,0.0,3591.0,25.0814332248,13.0009775171,97.4755700326,4.87164527421,0.0,7.72238514174,0.0,0.247965412004,0.595625635809,0.495422177009,0.446210579858,0.182604272635,0.678535096643,0.0840539165819,0.68997965412,0.872838250254,0.456256358087,0.0747711088505,0.945701932859,0.673702950153,0.395473041709,0.161622583927,1.78522380468,1.63517293998,1.32909460834,2.2512716175,0.448880976602,0.228636826043,0.692014242116,0.399542217701,7.0007629705,0.450661241099
1400000US36081066300,"Census Tract 663, Queens County, New York",66300,2530.0,2458.0,928.0,982.0,928.0,12.6,8.8,30877.0,13.8,19.3,474.0,9.5,60.0,129.0,16.0,0.0,0.0,11.5,0.0,361.0,18.7351778656,6.46551724138,14.2687747036,5.24816924329,1.62932790224,0.0,0.0,0.558748728383,0.519455747711,0.445574771109,0.500381485249,0.868514750763,0.274415055951,0.532426246185,0.435910478128,0.141403865717,0.473041709054,0.228891149542,0.424084435402,0.0775686673449,0.354526958291,0.161622583927,2.02416073245,2.11126653103,0.614445574771,1.24669379451,0.513224821974,0.572482197355,0.265259409969,0.0607833163784,5.99656663276,0.306459816887
1400000US36081066400,"Census Tract 664, Queens County, New York",66400,11197.0,10438.0,3103.0,3218.0,3103.0,6.8,6.5,28233.0,11.3,7.7,3189.0,5.8,688.0,208.0,0.0,0.0,331.0,13.3,17.0,10742.0,28.480843083,22.1720915243,95.9364115388,1.99271891167,0.0,10.6670963584,0.151826382067,0.34486266531,0.3001017294,0.514496439471,0.420905391658,0.173702950153,0.851475076297,0.135427263479,0.87995930824,0.835707019329,0.243896236012,0.0747711088505,0.424084435402,0.780773143438,0.382629704985,0.462614445575,1.58036622584,2.04056459817,1.07960325534,2.12487283825,0.388097660224,0.517039674466,0.513606307223,0.344354018311,6.8254069176,0.427263479145
1400000US36081066501,"Census Tract 665.01, Queens County, New York",66501,3484.0,3359.0,1412.0,1534.0,1412.0,5.4,2.5,34645.0,21.3,29.0,663.0,13.7,64.0,139.0,36.0,0.0,65.0,19.4,5.0,242.0,19.0298507463,4.53257790368,6.94603903559,4.1381363501,2.34680573664,4.60339943343,0.143513203215,0.281281790437,0.0260681586979,0.346388606307,0.699262461851,0.971642929807,0.289420142421,0.83481688708,0.301246185148,0.0475584944049,0.415310274669,0.258901322482,0.424084435402,0.516276703967,0.446464903357,0.451678535097,1.35300101729,2.39712614446,0.462868769074,2.09740590031,0.318158697864,0.760935910478,0.196846388606,0.332400813835,6.31040183113,0.353763987792
1400000US36081066900,"Census Tract 669, Queens County, New York",66900,1889.0,1734.0,668.0,709.0,668.0,2.5,4.5,30396.0,15.0,16.5,405.0,8.2,17.0,134.0,20.0,0.0,36.0,13.3,0.0,250.0,21.4399152991,2.54491017964,13.2345156167,7.72779700115,2.82087447109,5.38922155689,0.0,0.108087487284,0.121057985758,0.459308240081,0.542090539166,0.774669379451,0.435401831129,0.383011190234,0.141912512716,0.126653102747,0.580874872838,0.275432349949,0.424084435402,0.563835198372,0.382629704985,0.161622583927,1.23054425229,1.73499491353,0.707527975585,1.80760427263,0.276703967447,0.288657171923,0.310528992879,0.227110885046,5.48067141404,0.229654120041
1400000US36081067100,"Census Tract 671, Queens County, New York",67100,2168.0,2046.0,853.0,882.0,853.0,5.4,8.5,31723.0,19.0,21.4,400.0,9.5,6.0,91.0,0.0,0.0,0.0,13.1,0.0,479.0,18.4501845018,0.703399765533,22.094095941,4.4477028348,0.0,0.0,0.0,0.281281790437,0.497711088505,0.42014242116,0.645854526958,0.912639877925,0.258901322482,0.532426246185,0.0437436419125,0.239318413021,0.435656154629,0.0747711088505,0.424084435402,0.0775686673449,0.379450661241,0.161622583927,1.84498982706,1.7477110885,0.67497456765,1.11749745677,0.465920651068,0.295269582909,0.293234994914,0.0353509664293,5.38517293998,0.215920651068
1400000US36081067700,"Census Tract 677, Queens County, New York",67700,1788.0,1764.0,676.0,744.0,676.0,4.3,6.1,38103.0,9.3,19.9,312.0,7.8,29.0,37.0,5.0,0.0,26.0,12.9,0.0,302.0,17.4496644295,4.2899408284,16.8903803132,2.09750566893,0.672043010753,3.84615384615,0.0,0.20994404883,0.262334689725,0.272889114954,0.347278738555,0.885808748728,0.212614445575,0.335325534079,0.282299084435,0.177772126144,0.254323499491,0.181586978637,0.424084435402,0.473296032553,0.37512716175,0.161622583927,1.09244659207,1.71604781282,0.432095625636,1.61571719227,0.227365208545,0.277212614446,0.181586978637,0.16505595117,4.85630722279,0.138860630722
1400000US36081067900,"Census Tract 679, Queens County, New York",67900,4174.0,4078.0,1617.0,1712.0,1617.0,15.8,3.5,26247.0,17.4,25.7,526.0,10.1,82.0,931.0,1187.0,0.0,170.0,51.9,385.0,1995.0,12.6018207954,5.07111935683,47.7958792525,22.8298185385,69.3341121495,10.5132962276,9.22376617154,0.65017802645,0.0637080366226,0.571210579858,0.603128179044,0.954348931841,0.0892675483215,0.600330620549,0.341810783316,0.476093591048,0.888097660224,0.833418107833,0.424084435402,0.776449643947,0.714394710071,0.947863682604,1.88822482197,1.98575788403,1.36419125127,3.69621057986,0.478128179044,0.469226856562,0.719099694812,0.933621566633,8.93438453713,0.707273652085
1400000US36081068000,"Census Tract 680, Queens County, New York",68000,5028.0,4651.0,1432.0,1561.0,1432.0,4.8,9.1,25264.0,9.2,13.1,1169.0,7.0,202.0,108.0,29.0,1.0,74.0,8.0,5.0,4961.0,23.2498011138,14.1061452514,98.6674622116,2.32208127284,1.85778347213,5.16759776536,0.0994431185362,0.240335707019,0.546159715158,0.598677517803,0.343591047813,0.564598168871,0.559003051882,0.240971515768,0.724059003052,0.916073245168,0.277466937945,0.238046795524,0.920396744659,0.549338758901,0.284333672431,0.400559511699,1.72876398779,2.08863173957,1.19354018311,2.39267548321,0.430315361139,0.551373346897,0.598423194303,0.453713123093,7.40361139369,0.508138351984
1400000US36081068300,"Census Tract 683, Queens County, New York",68300,4331.0,4146.0,1605.0,1680.0,1605.0,14.5,3.1,25297.0,24.1,16.9,803.0,10.5,209.0,1147.0,1518.0,0.0,217.0,47.9,9.0,4020.0,18.540752713,13.0218068536,92.819210344,27.6652194887,90.3571428571,13.5202492212,0.207804202263,0.611266531027,0.0453967446592,0.596897253306,0.751398779247,0.789547304171,0.263733468973,0.635554425229,0.690488301119,0.781790437436,0.932858596134,0.931078331638,0.424084435402,0.85478128179,0.68514750763,0.515513733469,2.00495930824,2.37932349949,1.71464903357,3.41060528993,0.506103763988,0.752543234995,0.932985757884,0.853255340793,9.50953713123,0.782299084435
1400000US36081068700,"Census Tract 687, Queens County, New York",68700,4831.0,4360.0,1978.0,2025.0,1978.0,10.0,6.1,35113.0,9.5,12.9,923.0,6.8,141.0,629.0,1218.0,0.4,73.0,38.6,0.0,3337.0,19.1057752018,7.12841253792,69.0747257297,14.4266055046,60.1481481481,3.69059656218,0.0,0.477746693795,0.262334689725,0.334435401831,0.35478128179,0.548194303154,0.293489318413,0.219354018311,0.471261444557,0.594608341811,0.760935910478,0.799593082401,0.862029501526,0.463886063072,0.614064089522,0.161622583927,1.42929806714,1.53229908444,1.35554425229,2.90119532045,0.342065106816,0.180442522889,0.712105798576,0.659460834181,7.21833672431,0.479399796541
